referrer_source,referrer_host,device,page_type,page_url,page_path,country,region,city,page_views,carts,checkouts,avg_duration,bounce_rate,orders_placed,hour_of_day,day,month,year,day_in_month,shipping,legal
Search,Other,Mobile,Site,Other,Site,United States,Iowa,Council Bluffs,0.6931471805599453,0,0,0.0,0.0,0,20,6,9,2020,27,12,1.0
Search,Other,Mobile,Site,Other,Site,United States,Other,Ashburn,0.6931471805599453,0,0,0.0,0.0,0,20,6,9,2020,27,12,1.0
Search,Other,Mobile,Site,Other,Site,United States,Other,Ashburn,0.6931471805599453,0,0,0.0,0.0,0,20,6,9,2020,27,12,1.0
Search,Other,Mobile,Site,Other,Site,Switzerland,Other,Other,1.9459101490553132,0,0,4.718498871295094,1.0,0,23,6,9,2020,27,2,1.0
Search,Other,Desktop,Site,Other,Site,United States,Iowa,Council Bluffs,0.6931471805599453,0,0,0.0,0.0,0,8,0,9,2020,28,12,1.0
Search,Other,Desktop,Site,Other,Site,United States,Other,Other,0.6931471805599453,0,0,0.0,0.0,0,8,0,9,2020,28,12,1.0
Search,Other,Desktop,Site,Other,Site,Switzerland,Geneva,Geneva,2.302585092994046,1,1,5.950642552587727,1.0,1,9,0,9,2020,28,2,1.0
Search,Other,Mobile,Site,Other,Site,France,Other,Other,0.6931471805599453,0,0,0.0,0.0,0,10,0,9,2020,28,8,0.2
Search,Other,Mobile,Site,Other,Site,Switzerland,Thurgau,Sirnach,2.4849066497880004,1,1,5.497168225293202,1.0,1,10,0,9,2020,28,2,1.0
Unknown,Other,Desktop,Site,Other,Site,Other,Other,Other,0.6931471805599453,0,0,0.0,0.0,0,10,0,9,2020,28,12,0.2
Unknown,Other,Desktop,Site,Other,Site,Other,Other,Other,1.0986122886681098,0,0,3.6888794541139363,1.0,0,11,0,9,2020,28,12,0.2
Social,Other,Desktop,Site,Other,Site,United States,Iowa,Council Bluffs,0.6931471805599453,0,0,0.0,0.0,0,11,0,9,2020,28,12,1.0
Search,Other,Mobile,Checkout,Other,/checkouts,Switzerland,Other,Other,0.6931471805599453,0,0,0.0,0.0,0,13,0,9,2020,28,2,1.0
Unknown,Other,Desktop,Site,Other,Site,Other,Other,Other,0.6931471805599453,0,0,0.0,0.0,0,13,0,9,2020,28,12,0.2
Search,Other,Desktop,Site,Other,Site,United States,Iowa,Council Bluffs,0.6931471805599453,0,0,0.0,0.0,0,14,0,9,2020,28,12,1.0
Search,Other,Desktop,Site,Other,Site,United States,Other,Ashburn,0.6931471805599453,0,0,0.0,0.0,0,14,0,9,2020,28,12,1.0
Search,Other,Mobile,Site,Other,Site,United States,Other,Ashburn,0.6931471805599453,0,0,0.0,0.0,0,15,0,9,2020,28,12,1.0
Search,Other,Mobile,Site,Other,Site,France,Other,Other,1.0986122886681098,0,0,4.060443010546419,1.0,0,15,0,9,2020,28,8,0.2
Search,Other,Mobile,Site,Other,Site,United States,Other,Ashburn,0.6931471805599453,0,0,0.0,0.0,0,15,0,9,2020,28,12,1.0
Search,Other,Mobile,Site,Other,Site,United States,Iowa,Council Bluffs,0.6931471805599453,0,0,0.0,0.0,0,15,0,9,2020,28,12,1.0
Search,Other,Mobile,Site,Other,Site,France,Other,Other,0.6931471805599453,0,0,0.0,0.0,0,16,0,9,2020,28,8,0.2
Search,Other,Desktop,Site,Other,Site,Switzerland,Geneva,Geneva,3.1354942159291497,1,1,7.385851078125209,1.0,1,16,0,9,2020,28,2,1.0
Search,Other,Desktop,Checkout,Other,Site,Switzerland,Geneva,Geneva,0.6931471805599453,0,0,0.0,0.0,0,17,0,9,2020,28,2,1.0
Search,Other,Desktop,Site,Other,Site,Switzerland,Thurgau,Other,0.6931471805599453,0,0,0.0,0.0,0,19,0,9,2020,28,2,1.0
Search,Other,Mobile,Site,Other,Site,France,Other,Other,2.0794415416798357,0,0,5.0689042022202315,1.0,0,0,1,9,2020,29,8,0.2
Search,Other,Mobile,Site,Other,Site,Switzerland,Other,Other,0.6931471805599453,0,0,0.0,0.0,0,11,1,9,2020,29,2,1.0
Search,Other,Mobile,Site,Other,Site,Switzerland,Other,Other,0.6931471805599453,0,0,0.0,0.0,0,13,1,9,2020,29,2,1.0
Search,Other,Mobile,Site,Other,Site,Switzerland,Other,Other,0.6931471805599453,0,0,0.0,0.0,0,14,1,9,2020,29,2,1.0
Search,Other,Desktop,Custom Page,Other,Site,Switzerland,Other,Other,0.6931471805599453,0,0,0.0,0.0,0,14,1,9,2020,29,2,1.0
Search,Other,Desktop,Site,Other,Site,Switzerland,Other,Other,1.3862943611198906,0,0,3.8501476017100584,1.0,0,15,1,9,2020,29,2,1.0
Unknown,[referrer_1].ch,Desktop,Site,Other,Site,Switzerland,Other,Other,1.0986122886681098,1,0,4.442651256490317,1.0,0,17,1,9,2020,29,2,1.0
Social,Other,Desktop,Site,Other,Site,Other,Other,Other,0.6931471805599453,0,0,0.0,0.0,0,19,1,9,2020,29,12,0.2
Search,Other,Mobile,Site,Other,Site,France,Other,Other,0.6931471805599453,0,0,0.0,0.0,0,21,1,9,2020,29,8,0.2
Search,Other,Desktop,Site,Other,Site,Switzerland,Other,Other,0.6931471805599453,0,0,0.0,0.0,0,22,1,9,2020,29,2,1.0
Search,Other,Mobile,Custom Page,Other,Site,Switzerland,Other,Other,1.0986122886681098,0,0,2.3978952727983707,1.0,0,1,2,9,2020,30,2,1.0
Social,Other,Mobile,Site,Other,Site,France,Other,Other,1.3862943611198906,0,0,4.204692619390966,1.0,0,7,2,9,2020,30,8,0.2
Search,Other,Mobile,Site,Other,Site,United States,Iowa,Council Bluffs,0.6931471805599453,0,0,0.0,0.0,0,9,2,9,2020,30,12,1.0
Search,Other,Mobile,Site,Other,Site,United States,Iowa,Council Bluffs,0.6931471805599453,0,0,0.0,0.0,0,9,2,9,2020,30,12,1.0
Search,Other,Mobile,Site,Other,Site,United States,Other,Ashburn,0.6931471805599453,0,0,0.0,0.0,0,9,2,9,2020,30,12,1.0
Search,Other,Mobile,Site,Other,Site,France,Other,Other,0.6931471805599453,0,0,0.0,0.0,0,12,2,9,2020,30,8,0.2
Search,Other,Desktop,Site,Other,Site,United States,Other,Other,0.6931471805599453,0,0,0.0,0.0,0,14,2,9,2020,30,12,1.0
Search,Other,Mobile,Site,Other,Site,Switzerland,Other,Other,0.6931471805599453,0,0,0.0,0.0,0,16,2,9,2020,30,2,1.0
Search,Other,Desktop,Site,Other,Site,France,Other,Other,1.3862943611198906,0,0,4.23410650459726,1.0,0,17,2,9,2020,30,8,0.2
Search,Other,Desktop,Site,Other,Site,Switzerland,Other,Other,1.3862943611198906,0,0,7.353081920515432,1.0,0,18,2,9,2020,30,2,1.0
Unknown,[referrer_1].ch,Desktop,Site,Other,/products/[keyword_2]-10,France,Other,Other,3.091042453358316,0,1,7.643003635560718,1.0,0,19,2,9,2020,30,8,0.2
Unknown,[referrer_1].ch,Desktop,Site,Other,/products/[keyword_2]-20,France,Other,Other,2.0794415416798357,1,1,5.697093486505405,1.0,1,20,2,9,2020,30,8,0.2
Search,Other,Desktop,Site,Other,Site,United States,Other,Ashburn,0.6931471805599453,0,0,0.0,0.0,0,21,2,9,2020,30,12,1.0
Search,Other,Desktop,Site,Other,Site,United States,Iowa,Council Bluffs,0.6931471805599453,0,0,0.0,0.0,0,21,2,9,2020,30,12,1.0
Search,Other,Desktop,Site,Other,Site,Switzerland,Other,Other,1.0986122886681098,0,0,3.8066624897703196,1.0,0,23,2,9,2020,30,2,1.0
Search,Other,Mobile,Site,Other,Site,United States,Other,Ashburn,0.6931471805599453,0,0,0.0,0.0,0,4,3,10,2020,1,12,1.0
Search,Other,Mobile,Site,Other,Site,United States,Other,Ashburn,0.6931471805599453,0,0,0.0,0.0,0,4,3,10,2020,1,12,1.0
Search,Other,Mobile,Site,Other,Site,United States,Other,Ashburn,0.6931471805599453,0,0,0.0,0.0,0,4,3,10,2020,1,12,1.0
Search,Other,Desktop,Site,Other,Site,Switzerland,Other,Other,0.6931471805599453,0,0,0.0,0.0,0,9,3,10,2020,1,2,1.0
Search,Other,Desktop,Site,Other,Site,Switzerland,Other,Other,1.0986122886681098,0,0,3.1354942159291497,1.0,0,9,3,10,2020,1,2,1.0
Unknown,Other,Desktop,Checkout,Other,Site,France,Other,Other,1.791759469228055,0,0,5.834810737062605,1.0,0,10,3,10,2020,1,8,0.2
Search,Other,Mobile,Custom Page,Other,Site,Switzerland,Other,Other,1.0986122886681098,0,0,4.07753744390572,1.0,0,12,3,10,2020,1,2,1.0
Search,Other,Mobile,Site,Other,Site,France,Other,Other,2.995732273553991,0,0,7.246368080102461,1.0,0,12,3,10,2020,1,8,0.2
Unknown,[referrer_1].ch,Desktop,Site,Other,Site,Switzerland,Other,Other,0.6931471805599453,0,0,0.0,0.0,0,12,3,10,2020,1,2,1.0
Search,Other,Desktop,Site,Other,Site,Switzerland,Other,Other,0.6931471805599453,0,0,0.0,0.0,0,12,3,10,2020,1,2,1.0
Search,Other,Mobile,Site,Other,Site,France,Other,Other,1.791759469228055,0,0,6.008813185442595,1.0,0,13,3,10,2020,1,8,0.2
Search,Other,Desktop,Site,Other,Site,Switzerland,Other,Other,0.6931471805599453,0,0,0.0,0.0,0,14,3,10,2020,1,2,1.0
Search,Other,Mobile,Site,Other,Site,France,Other,Other,1.0986122886681098,0,0,1.0986122886681098,1.0,0,15,3,10,2020,1,8,0.2
Social,Other,Mobile,Site,Other,Site,France,Other,Other,1.3862943611198906,0,0,2.5649493574615367,1.0,0,15,3,10,2020,1,8,0.2
Search,Other,Desktop,Site,Other,Site,Switzerland,Other,Other,0.6931471805599453,0,0,0.0,0.0,0,16,3,10,2020,1,2,1.0
Search,Other,Mobile,Site,Other,Site,Switzerland,Thurgau,Sirnach,2.5649493574615367,1,1,5.66988092298052,1.0,1,18,3,10,2020,1,2,1.0
Search,Other,Mobile,Site,Other,Site,Switzerland,Thurgau,Sirnach,0.6931471805599453,0,0,0.0,0.0,0,20,3,10,2020,1,2,1.0
Search,Other,Desktop,Site,Other,Site,Switzerland,Other,Other,0.6931471805599453,0,0,0.0,0.0,0,22,3,10,2020,1,2,1.0
Search,Other,Mobile,Site,Other,Site,Switzerland,Other,Other,0.6931471805599453,0,0,0.0,0.0,0,22,3,10,2020,1,2,1.0
Search,Other,Mobile,Site,Other,Site,France,Other,Other,0.6931471805599453,0,0,0.0,0.0,0,23,3,10,2020,1,8,0.2
Search,Other,Mobile,Site,Other,Site,United States,Other,Ashburn,0.6931471805599453,0,0,0.0,0.0,0,5,4,10,2020,2,12,1.0
Search,Other,Mobile,Site,Other,Site,United States,Other,Ashburn,0.6931471805599453,0,0,0.0,0.0,0,5,4,10,2020,2,12,1.0
Search,Other,Mobile,Site,Other,Site,United States,Other,Ashburn,0.6931471805599453,0,0,0.0,0.0,0,5,4,10,2020,2,12,1.0
Search,Other,Mobile,Checkout,Other,Site,France,Other,Other,0.6931471805599453,0,0,0.0,0.0,0,12,4,10,2020,2,8,0.2
Search,Other,Desktop,Site,Other,Site,Switzerland,Thurgau,Sirnach,1.0986122886681098,0,0,2.302585092994046,1.0,0,12,4,10,2020,2,2,1.0
Search,Other,Other,Site,Other,/products/[keyword_2]-20,Switzerland,Other,Other,0.6931471805599453,0,0,0.0,0.0,0,15,4,10,2020,2,2,1.0
Search,Other,Other,Site,Other,Site,Switzerland,Other,Other,0.6931471805599453,0,0,0.0,0.0,0,15,4,10,2020,2,2,1.0
Search,Other,Other,Site,Other,Site,Switzerland,Other,Other,0.6931471805599453,0,0,0.0,0.0,0,15,4,10,2020,2,2,1.0
Search,Other,Mobile,Site,Other,Site,Switzerland,Other,Other,1.0986122886681098,0,0,1.9459101490553132,1.0,0,15,4,10,2020,2,2,1.0
Search,Other,Other,Site,Other,/products/[keyword_2]-10,Switzerland,Other,Other,0.6931471805599453,0,0,0.0,0.0,0,15,4,10,2020,2,2,1.0
Search,Other,Other,Site,Other,Site,Switzerland,Other,Other,0.6931471805599453,0,0,0.0,0.0,0,15,4,10,2020,2,2,1.0
Search,Other,Mobile,Site,Other,Site,France,Other,Other,0.6931471805599453,0,0,0.0,0.0,0,16,4,10,2020,2,8,0.2
Search,Other,Desktop,Site,Other,Site,Switzerland,Other,Other,0.6931471805599453,0,0,0.0,0.0,0,17,4,10,2020,2,2,1.0
Search,Other,Mobile,Site,Other,Site,France,Other,Other,0.6931471805599453,0,0,0.0,0.0,0,17,4,10,2020,2,8,0.2
Search,Other,Desktop,Site,Other,Site,Switzerland,Other,Other,0.6931471805599453,0,0,0.0,0.0,0,19,4,10,2020,2,2,1.0
Search,Other,Mobile,Site,Other,Site,France,Other,Other,0.6931471805599453,0,0,0.0,0.0,0,20,4,10,2020,2,8,0.2
Search,Other,Mobile,Site,Other,Site,Switzerland,Thurgau,Sirnach,0.6931471805599453,0,0,0.0,0.0,0,21,4,10,2020,2,2,1.0
Search,Other,Mobile,Site,Other,Site,France,Other,Other,1.0986122886681098,0,0,3.5553480614894135,1.0,0,2,5,10,2020,3,8,0.2
Search,Other,Desktop,Site,Other,Site,United States,Iowa,Council Bluffs,0.6931471805599453,0,0,0.0,0.0,0,6,5,10,2020,3,12,1.0
Search,Other,Desktop,Site,Other,Site,United States,Other,Ashburn,0.6931471805599453,0,0,0.0,0.0,0,6,5,10,2020,3,12,1.0
Search,Other,Mobile,Site,Other,Site,United States,Other,Other,0.6931471805599453,0,0,0.0,0.0,0,8,5,10,2020,3,12,1.0
Search,Other,Mobile,Site,Other,Site,United States,Iowa,Council Bluffs,0.6931471805599453,0,0,0.0,0.0,0,8,5,10,2020,3,12,1.0
Search,Other,Mobile,Site,Other,Site,United States,Iowa,Council Bluffs,0.6931471805599453,0,0,0.0,0.0,0,8,5,10,2020,3,12,1.0
Search,Other,Desktop,Site,Other,Site,United States,Other,Other,0.6931471805599453,0,0,0.0,0.0,0,11,5,10,2020,3,12,1.0
Search,Other,Desktop,Site,Other,Site,United States,Other,Other,0.6931471805599453,0,0,0.0,0.0,0,12,5,10,2020,3,12,1.0
Search,Other,Mobile,Site,Other,Site,France,Other,Other,1.791759469228055,0,0,5.0106352940962555,1.0,0,15,5,10,2020,3,8,0.2
Search,Other,Mobile,Site,Other,Site,France,Other,Other,0.6931471805599453,0,0,0.0,0.0,0,17,5,10,2020,3,8,0.2
Unknown,[referrer_1].ch,Desktop,Site,Other,/products/[keyword_2]-20,France,Other,Other,2.833213344056216,0,1,6.0063531596017325,1.0,0,18,5,10,2020,3,8,0.2
Search,Other,Mobile,Site,Other,Site,Switzerland,Other,Other,2.302585092994046,1,1,7.381501894506707,1.0,1,19,5,10,2020,3,2,1.0
Search,Other,Mobile,Site,Other,Site,United States,Iowa,Council Bluffs,0.6931471805599453,0,0,0.0,0.0,0,23,5,10,2020,3,12,1.0
Search,Other,Mobile,Site,Other,Site,United States,Iowa,Council Bluffs,0.6931471805599453,0,0,0.0,0.0,0,23,5,10,2020,3,12,1.0
Search,Other,Mobile,Site,Other,Site,United States,Other,Other,0.6931471805599453,0,0,0.0,0.0,0,23,5,10,2020,3,12,1.0
Search,Other,Desktop,Checkout,Other,/checkouts,Switzerland,Thurgau,Sirnach,1.0986122886681098,0,0,6.650279048587422,1.0,0,9,6,10,2020,4,2,1.0
Unknown,[referrer_1].ch,Desktop,Site,Other,/products/[keyword_2]-20,France,Other,Other,1.791759469228055,0,1,3.9512437185814275,1.0,0,9,6,10,2020,4,8,0.2
Search,Other,Mobile,Site,Other,Site,Switzerland,Other,Other,2.1972245773362196,0,0,5.1298987149230735,1.0,0,10,6,10,2020,4,2,1.0
Search,Other,Desktop,Site,Other,Site,United States,Other,Ashburn,0.6931471805599453,0,0,0.0,0.0,0,10,6,10,2020,4,12,1.0
Search,Other,Desktop,Site,Other,Site,United States,Iowa,Council Bluffs,0.6931471805599453,0,0,0.0,0.0,0,10,6,10,2020,4,12,1.0
Search,Other,Mobile,Site,Other,Site,France,Other,Other,0.6931471805599453,0,0,0.0,0.0,0,10,6,10,2020,4,8,0.2
Social,Other,Mobile,Site,Other,Site,Switzerland,Other,Other,1.0986122886681098,0,0,3.7376696182833684,1.0,0,12,6,10,2020,4,2,1.0
Search,Other,Desktop,Site,Other,Site,Switzerland,Other,Other,0.6931471805599453,0,0,0.0,0.0,0,18,6,10,2020,4,2,1.0
Search,Other,Mobile,Site,Other,Site,Switzerland,Other,Other,0.6931471805599453,0,0,0.0,0.0,0,18,6,10,2020,4,2,1.0
Search,Other,Mobile,Site,Other,Site,Switzerland,Other,Other,2.0794415416798357,0,0,4.454347296253507,1.0,0,18,6,10,2020,4,2,1.0
Search,Other,Desktop,Site,Other,Site,France,Other,Other,1.0986122886681098,0,0,3.4011973816621555,1.0,0,19,6,10,2020,4,8,0.2
Search,Other,Mobile,Site,Other,Site,United States,Iowa,Council Bluffs,0.6931471805599453,0,0,0.0,0.0,0,21,6,10,2020,4,12,1.0
Unknown,[referrer_1].ch,Mobile,Site,Other,/products/[keyword_2]-20,Switzerland,Other,Other,2.6390573296152584,1,1,5.765191102784844,1.0,1,21,6,10,2020,4,2,1.0
Search,Other,Mobile,Site,Other,Site,Switzerland,Other,Other,1.6094379124341003,0,0,4.584967478670572,1.0,0,21,6,10,2020,4,2,1.0
Search,Other,Mobile,Site,Other,Site,United States,Iowa,Council Bluffs,0.6931471805599453,0,0,0.0,0.0,0,21,6,10,2020,4,12,1.0
Search,Other,Mobile,Site,Other,Site,United States,Other,Ashburn,0.6931471805599453,0,0,0.0,0.0,0,21,6,10,2020,4,12,1.0
Search,Other,Mobile,Site,Other,/products/[keyword_2]-20,Switzerland,Other,Other,0.6931471805599453,0,0,0.0,0.0,0,22,6,10,2020,4,2,1.0
Search,Other,Mobile,Site,Other,Site,France,Other,Other,0.6931471805599453,0,0,0.0,0.0,0,23,6,10,2020,4,8,0.2
Search,Other,Mobile,Site,Other,Site,France,Other,Other,0.6931471805599453,0,0,0.0,0.0,0,8,0,10,2020,5,8,0.2
Search,Other,Desktop,Site,Other,Site,Switzerland,Other,Other,1.0986122886681098,0,0,2.772588722239781,1.0,0,9,0,10,2020,5,2,1.0
Search,Other,Mobile,Site,Other,Site,Switzerland,Other,Other,0.6931471805599453,0,0,0.0,0.0,0,10,0,10,2020,5,2,1.0
Search,Other,Desktop,Site,Other,Site,France,Other,Other,1.791759469228055,0,0,3.912023005428146,1.0,0,11,0,10,2020,5,8,0.2
Search,Other,Mobile,Site,Other,Site,France,Other,Other,0.6931471805599453,0,0,0.0,0.0,0,13,0,10,2020,5,8,0.2
Unknown,Other,Desktop,Site,Other,Site,Other,Other,Other,0.6931471805599453,0,0,0.0,0.0,0,13,0,10,2020,5,12,0.2
Search,Other,Desktop,Site,Other,Site,France,Other,Other,1.3862943611198906,0,0,7.569411792450712,1.0,0,15,0,10,2020,5,8,0.2
Search,Other,Desktop,Site,Other,Site,Switzerland,Other,Other,2.3978952727983707,1,1,6.450470422144176,1.0,1,16,0,10,2020,5,2,1.0
Unknown,Other,Desktop,Site,Other,Site,Other,Other,Other,0.6931471805599453,0,0,0.0,0.0,0,18,0,10,2020,5,12,0.2
Search,Other,Mobile,Site,Other,Site,United States,Other,Ashburn,0.6931471805599453,0,0,0.0,0.0,0,4,1,10,2020,6,12,1.0
Search,Other,Mobile,Site,Other,Site,United States,Iowa,Council Bluffs,0.6931471805599453,0,0,0.0,0.0,0,4,1,10,2020,6,12,1.0
Search,Other,Mobile,Site,Other,Site,United States,Other,Ashburn,0.6931471805599453,0,0,0.0,0.0,0,4,1,10,2020,6,12,1.0
Unknown,[referrer_1].ch,Mobile,Site,Other,/products/[keyword_2]-20,Switzerland,Other,Other,1.3862943611198906,0,0,4.532599493153256,1.0,0,8,1,10,2020,6,2,1.0
Search,Other,Desktop,Site,Other,Site,Other,Other,Other,0.6931471805599453,0,0,0.0,0.0,0,9,1,10,2020,6,12,0.2
Search,Other,Desktop,Site,Other,Site,Other,Other,Other,0.6931471805599453,0,0,0.0,0.0,0,9,1,10,2020,6,12,0.2
Unknown,[referrer_1].ch,Desktop,Site,Other,Site,Switzerland,Other,Other,0.6931471805599453,0,0,0.0,0.0,0,15,1,10,2020,6,2,1.0
Search,Other,Mobile,Site,https://[shop_name]/?ref=pwozsscyx5vg,Site,Switzerland,Other,Other,2.302585092994046,1,1,5.429345628954441,1.0,1,15,1,10,2020,6,2,1.0
Search,Other,Desktop,Site,Other,Site,France,Other,Other,2.0794415416798357,0,0,2.8903717578961645,1.0,0,16,1,10,2020,6,8,0.2
Search,Other,Mobile,Checkout,Other,Site,Switzerland,Other,Other,0.6931471805599453,0,0,0.0,0.0,0,19,1,10,2020,6,2,1.0
Unknown,[referrer_1].ch,Desktop,Site,Other,Site,Switzerland,Other,Other,2.3978952727983707,1,1,6.536691597591305,1.0,1,20,1,10,2020,6,2,1.0
Search,Other,Desktop,Site,Other,Site,Switzerland,Other,Other,1.6094379124341003,0,0,3.5553480614894135,1.0,0,22,1,10,2020,6,2,1.0
Search,Other,Mobile,Site,Other,Site,United States,Other,Ashburn,0.6931471805599453,0,0,0.0,0.0,0,3,2,10,2020,7,12,1.0
Search,Other,Mobile,Site,Other,Site,United States,Other,Other,0.6931471805599453,0,0,0.0,0.0,0,3,2,10,2020,7,12,1.0
Search,Other,Mobile,Site,Other,Site,United States,Other,Ashburn,0.6931471805599453,0,0,0.0,0.0,0,4,2,10,2020,7,12,1.0
Search,Other,Mobile,Site,Other,Site,Switzerland,Other,Other,2.0794415416798357,1,1,4.584967478670572,1.0,1,8,2,10,2020,7,2,1.0
Search,Other,Mobile,Checkout,Other,Site,Switzerland,Other,Other,0.6931471805599453,0,0,0.0,0.0,0,9,2,10,2020,7,2,1.0
Search,Other,Mobile,Checkout,Other,/checkouts,Switzerland,Other,Other,0.6931471805599453,0,0,0.0,0.0,0,10,2,10,2020,7,2,1.0
Unknown,Other,Mobile,Checkout,Other,/checkouts,Switzerland,Other,Other,1.0986122886681098,0,0,1.791759469228055,1.0,0,11,2,10,2020,7,2,1.0
Social,Other,Desktop,Site,Other,Site,France,Other,Other,1.3862943611198906,0,0,3.5263605246161616,1.0,0,11,2,10,2020,7,8,0.2
Search,Other,Mobile,Site,Other,Site,Switzerland,Other,Other,1.0986122886681098,0,0,2.4849066497880004,1.0,0,15,2,10,2020,7,2,1.0
Search,Other,Desktop,Site,Other,Site,France,Other,Other,1.791759469228055,0,0,7.43543801981455,1.0,0,16,2,10,2020,7,8,0.2
Search,Other,Mobile,Site,Other,Site,Switzerland,Other,Other,1.3862943611198906,0,0,3.7612001156935624,1.0,0,20,2,10,2020,7,2,1.0
Social,Other,Mobile,Site,Other,Site,Other,Other,Other,1.791759469228055,0,0,5.0369526024136295,1.0,0,20,2,10,2020,7,12,0.2
Search,Other,Mobile,Site,Other,Site,Switzerland,Thurgau,Sirnach,2.6390573296152584,1,1,5.081404364984463,1.0,1,22,2,10,2020,7,2,1.0
Social,Other,Mobile,Site,Other,Site,Switzerland,Other,Other,1.791759469228055,0,0,5.5093883366279774,1.0,0,23,2,10,2020,7,2,1.0
Unknown,[referrer_1].ch,Mobile,Site,Other,Site,Switzerland,Other,Other,2.302585092994046,0,0,5.793013608384144,1.0,0,0,3,10,2020,8,2,1.0
Unknown,[referrer_1].ch,Mobile,Site,Other,/products/[keyword_2]-20,Switzerland,Other,Other,1.0986122886681098,0,0,3.1780538303479458,1.0,0,1,3,10,2020,8,2,1.0
Search,Other,Mobile,Site,Other,Site,United States,Other,Other,0.6931471805599453,0,0,0.0,0.0,0,8,3,10,2020,8,12,1.0
Search,Other,Desktop,Site,Other,Site,United States,Iowa,Council Bluffs,0.6931471805599453,0,0,0.0,0.0,0,8,3,10,2020,8,12,1.0
Search,Other,Mobile,Site,Other,Site,United States,Other,Ashburn,0.6931471805599453,0,0,0.0,0.0,0,8,3,10,2020,8,12,1.0
Search,Other,Mobile,Site,Other,Site,United States,Other,Ashburn,0.6931471805599453,0,0,0.0,0.0,0,8,3,10,2020,8,12,1.0
Search,Other,Desktop,Site,Other,Site,Other,Other,Other,0.6931471805599453,0,0,0.0,0.0,0,17,3,10,2020,8,12,0.2
Search,Other,Mobile,Site,Other,Site,United States,Other,Ashburn,0.6931471805599453,0,0,0.0,0.0,0,20,3,10,2020,8,12,1.0
Search,Other,Mobile,Site,Other,Site,United States,Iowa,Council Bluffs,0.6931471805599453,0,0,0.0,0.0,0,21,3,10,2020,8,12,1.0
Search,Other,Mobile,Site,Other,Site,United States,Iowa,Council Bluffs,0.6931471805599453,0,0,0.0,0.0,0,21,3,10,2020,8,12,1.0
Search,Other,Mobile,Site,Other,Site,France,Other,Other,2.0794415416798357,0,0,4.77912349311153,1.0,0,21,3,10,2020,8,8,0.2
Search,Other,Desktop,Site,Other,Site,France,Other,Other,0.6931471805599453,0,0,0.0,0.0,0,22,3,10,2020,8,8,0.2
Search,Other,Desktop,Site,Other,Site,France,Other,Other,1.0986122886681098,0,0,3.8066624897703196,1.0,0,22,3,10,2020,8,8,0.2
Social,Other,Mobile,Site,Other,Site,France,Other,Other,1.3862943611198906,0,0,2.302585092994046,1.0,0,0,4,10,2020,9,8,0.2
Search,Other,Other,Site,Other,Site,Switzerland,Other,Other,0.6931471805599453,0,0,0.0,0.0,0,0,4,10,2020,9,2,1.0
Search,Other,Mobile,Site,Other,Site,France,Other,Other,1.791759469228055,0,0,4.189654742026425,1.0,0,2,4,10,2020,9,8,0.2
Search,Other,Mobile,Site,Other,Site,Switzerland,Other,Other,1.3862943611198906,0,0,3.1354942159291497,1.0,0,10,4,10,2020,9,2,1.0
Search,Other,Desktop,Site,Other,Site,Switzerland,Other,Other,1.0986122886681098,0,0,1.0986122886681098,1.0,0,11,4,10,2020,9,2,1.0
Search,Other,Mobile,Site,Other,Site,France,Other,Other,1.3862943611198906,0,0,1.9459101490553132,1.0,0,12,4,10,2020,9,8,0.2
Search,Other,Mobile,Site,Other,Site,France,Other,Other,2.1972245773362196,0,0,6.890609120147166,1.0,0,12,4,10,2020,9,8,0.2
Search,Other,Mobile,Site,Other,Site,Switzerland,Other,Other,0.6931471805599453,0,0,0.0,0.0,0,13,4,10,2020,9,2,1.0
Search,Other,Mobile,Site,Other,Site,Switzerland,Thurgau,Sirnach,0.6931471805599453,0,0,0.0,0.0,0,15,4,10,2020,9,2,1.0
Search,Other,Desktop,Site,Other,Site,France,Other,Other,2.1972245773362196,0,0,6.376726947898627,1.0,0,16,4,10,2020,9,8,0.2
Search,Other,Mobile,Site,Other,Site,United States,Iowa,Council Bluffs,0.6931471805599453,0,0,0.0,0.0,0,17,4,10,2020,9,12,1.0
Search,Other,Mobile,Site,Other,Site,United States,Other,Ashburn,0.6931471805599453,0,0,0.0,0.0,0,17,4,10,2020,9,12,1.0
Search,Other,Mobile,Site,Other,Site,United States,Iowa,Council Bluffs,0.6931471805599453,0,0,0.0,0.0,0,17,4,10,2020,9,12,1.0
Search,Other,Mobile,Site,Other,Site,France,Other,Other,1.0986122886681098,0,0,2.6390573296152584,1.0,0,20,4,10,2020,9,8,0.2
